Mask Number,Area (px^2),Center X (px),Center Y (px),DAPI - Clean Intensity (Magnitude/px^2),DAPI - Clean Standard Deviation (Magnitude),DAPI - Clean Background Intensity (Magnitude/px^2),FITC - Clean Intensity (Magnitude/px^2),FITC - Clean Standard Deviation (Magnitude),FITC - Clean Background Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Standard Deviation (Magnitude),Alexa 594 Clean (620-60) Background Intensity (Magnitude/px^2)
1065,443,1378,1900,274.1873589,99.15388024,223.2257336,848.4176072,342.5748977,120,236.3634312,111.5805665,83.9751693
1066,294,1187,1895,167.2210884,48.14847023,245,474.877551,222.1920547,125,127.962585,56.2035121,96
1067,76,1471.5,1898,146.8289474,25.40099114,215,328.9342105,28.41236141,129,103.6052632,18.76669315,96
1068,81,711,1900,118.1111111,23.16031088,231.8765432,294.5925926,33.7649144,118,79.07407407,12.61326462,89
1069,531,1254,1895,143.3032015,40.34273413,242.4293785,277.7438795,74.05945046,125,96.17702448,29.16036855,96
1070,366,1977,1900,159.6010929,51.8296937,173.0437158,474.7103825,219.5703732,112,161.1229508,72.17504345,86
1071,264,755,1902,138.7689394,27.23583144,230.3787879,336.1401515,73.79789002,118,91.59848485,19.73545953,87
1072,316,1231,1902,128.25,27.96342566,244.0126582,213.9398734,42.95948101,125,82.85443038,21.62092636,96
1073,326,2027,1903,139.9601227,49.7461396,170,437.8343558,169.1785862,113,152.5674847,66.95527819,86
1074,341,1518,1905,168.313783,49.39961375,217,419.1407625,163.4001696,129,124.3020528,58.21531759,96
1075,534,1275,1898,328.2078652,114.4472312,242,1011.076779,564.0756803,125,267.5973783,149.4996937,96
1076,529,1379,1899,326.6181474,90.69521956,223,905.2306238,370.0716758,120.1115312,277.6654064,115.7293062,83.2268431
1077,303,1565.5,1910,143.2871287,38.61338425,221,359.4455446,118.1522597,129,118.669967,36.50569205,85.330033
1078,851,1595,1908.5,189.2044653,77.92079254,220.7038778,599.5499412,259.0278219,129,160.2444183,92.44917943,88.41833137
1079,132,1553,1912,203.5,64.21023437,221,267.9015152,87.10289255,129,180.030303,83.41132691,90
1080,92,1452,1914,112.6630435,25.86876311,219.3695652,271.0326087,50.49370564,129,78.63043478,12.67230032,90.91304348
1081,128,1020,1917,124.3984375,28.81117998,233.578125,234.7890625,36.63603758,119,88.96875,16.614166,92
1082,359,1045,1917,185.9916435,51.61240851,235.4456825,465.3955432,198.4936839,119,142.7047354,54.51986215,92
1083,168,1469,1918,135.0654762,27.74890404,215,309.9702381,57.56261112,129,96.19047619,21.58341356,93.78571429
1084,159,668,1920,219.2075472,55.19907304,230,496.5345912,157.1025538,114,166.5345912,56.46974993,89
1085,249,1554,1919,117.1325301,32.25032049,218.8313253,231.62249,45.24389613,129,75.67068273,16.58057015,87.20481928
1086,382,2023,1924,113.3298429,31.84569258,170,286.3115183,98.64387456,113,105.9188482,37.81119293,86
1087,426,765,1925,173.9389671,38.25771474,230,393.0774648,110.4874807,118,130.0938967,39.29874251,87
1088,344,1256,1932,100.2877907,26.04685779,242,233.3633721,60.13351468,125,71.5377907,21.58781029,96
1089,198,1808,1934,85.70707071,22.424041,199,272.0151515,57.76536447,117,71.78787879,15.56598708,85.07575758
1090,331,1616,1938.5,201.2114804,58.55986826,213,486.6827795,184.1608132,126.0090634,173.7492447,68.14005602,85.06042296
1091,260,1832,1936,97.74615385,23.041112,194.5846154,321.5269231,86.47656436,115.8153846,82.31923077,21.82719991,82.31923077
1092,626,1004,1937,273.5351438,109.786642,232.172524,837.9329073,441.2116901,119,220.928115,130.9214712,92
1093,233,1283,1940,92.92703863,22.99510439,242,209.0429185,33.87805024,125,66.73819742,14.78160408,96
1094,263,1869,1942,133.6197719,35.82452874,183.2965779,449.4410646,156.7244,105.7490494,140.2243346,45.14200513,83
1095,449,1489,1948,109.9599109,25.08464592,215,208.6547884,52.31919317,125.6703786,71.10690423,15.15182602,90
1096,415,1616,1955,271.8433735,89.71555721,213,919.1493976,426.2977139,123.8337349,270.0120482,118.8029357,85
1097,394,760,1954,202.8401015,46.06160623,230,568.2055838,192.0040444,118,165.1852792,55.29530886,87.92893401
1098,380,1967,1956,167.3157895,51.7174714,167.0631579,634.2026316,242.1322247,112,177.7368421,69.40317916,86.46578947
1099,361,1561,1957,96.18559557,27.17763404,213,219.7506925,62.35141365,122.900277,82.75623269,24.27759303,83.46260388
1100,300,1664,1956,89.28666667,24.07842167,207.04,221.7233333,65.63275848,122,70.35,17.4384968,90
1101,283,632,1957,210.3038869,47.38569171,227.254417,375.8374558,113.6356084,111.8021201,166.3250883,50.04083764,89
1102,387,1054,1966,271.3152455,74.28232693,228,717.8992248,272.1508985,119,214.0284238,85.8697756,92
1103,483,1978,1957,150.3167702,44.41081637,169.6687371,464.3188406,152.6923173,112.2091097,147.5196687,61.6071169,87.29813665
1104,240,720,1959,123.8291667,27.29261827,230,371.6166667,68.82974974,118,93.3375,19.02757991,87.19166667
1105,31,729,1959,134.7741935,22.60930439,230,372.7419355,37.69081917,118,99.06451613,13.10199853,87
1106,255,1322,1963,191.4431373,58.89470537,233.9843137,290.2980392,94.9112173,121.4313725,169.6078431,52.46051325,89
1107,352,1619,1971,208.6590909,55.90368933,213,580.4005682,213.2514568,122.0568182,179.6875,78.21374077,85
1108,345,1045,1960,159.7971014,35.55881948,228.1449275,507.0608696,170.5356619,119,116.6956522,30.77700381,92
1109,197,1570.5,1962,114.3401015,25.38923655,213,288.7817259,65.55810689,121.0304569,102.8984772,21.4468933,85
1110,404,2036,1965,122.5742574,39.41019166,170,339.3118812,125.7419341,113,138.6262376,56.01950568,86.25247525
1111,354,1882,1966,142.5282486,43.53144211,182.7627119,580.3418079,226.2116613,106.5932203,154.6977401,64.24119428,84.02542373
1112,32,971,1971,116.0625,23.39415077,230,192.75,22.86707733,115,80.78125,12.94836987,92
1113,402,660,1972,221.4104478,58.67555826,229.5820896,342.1791045,78.49426341,114,169.0348259,54.59457265,88.60199005
1114,393,1053,1966,249.8015267,59.72100353,228,764.2061069,326.6687937,119.3435115,185.1679389,75.87417276,92
1115,848,1325,1975,297.9964623,127.6643372,221.8183962,890.0825472,485.1113727,117.6933962,243.9551887,153.2043426,89
1116,431,1800,1975,134.1392111,44.06051988,197.8793503,367.1577726,143.0955224,119.2204176,140.9837587,64.66793329,87.34338747
1117,813,1606,1979,187.1586716,58.15266272,213,593.8265683,260.516871,121.9446494,166.1488315,76.28720518,85.21156212
1118,301,1392,1984,118.8471761,27.11475429,215,318.551495,106.1320004,114,89.23255814,28.02961059,85.9833887
1119,298,1993,1982.5,121.0134228,33.25455065,166.966443,432.6006711,142.4282143,112,122.761745,46.16841093,89
1120,196,1170,1983,99.22959184,21.92956889,226.622449,201.3163265,34.8046849,122,75.58673469,13.72430476,85.10714286
1121,523,1646,1997,170.4646272,56.00869007,208.9349904,507.5066922,208.938545,122,158.7131931,79.32206743,85
1122,354,1993,1985,111.3163842,32.39209872,168.6892655,404.6949153,158.4300907,112.7429379,111.8050847,47.63748705,89
1123,389,1023,1984,100.7300771,22.56597761,228,198.1979434,28.14642121,119.9151671,59.48329049,11.97647408,92
1124,325,1219,1986,173.6369231,39.41725029,219.6923077,480.3292308,171.8815248,122,129.0307692,42.32982241,84.41846154
1125,204,1380,1987.5,111.4558824,23.83839298,215,230.2647059,40.52644371,114,76.24019608,14.28513823,85.44117647
1126,92,1372,1990,116.2608696,23.15778158,215,192.1413043,27.59860704,114,83.90217391,14.33129196,84.61956522
1127,291,1210,1990,161.9450172,36.40325489,218,374.1512027,97.54078452,122,137.9862543,33.79461011,78.08934708
1128,330,1146,2000,108.7969697,28.53235762,224.6727273,316.0545455,103.5982863,122,73.98787879,20.50309129,91
1129,91,1582,1992,144.4065934,28.0543037,213,130.5494505,24.95207127,121,123.9340659,20.45417762,91
1130,213,1835,2002,83.50234742,22.25233174,179.3521127,249.6384977,63.79452438,120.1549296,68.21126761,16.78295027,86
1131,22,1428,2003,86.13636364,22.34213498,215,196,27.16089626,114,54.86363636,9.92493471,87
1132,804,1090,2015,184.4390547,54.31264154,225.8793532,519.2462687,209.5909532,119.4701493,147.4527363,66.68743848,91.98134328
1133,346,1148,1998,118.1763006,27.40053134,219,332.5867052,118.6601761,122,79.56358382,20.91203808,87.3583815
1134,615,1645,1998,127.9886179,37.97416661,201.1284553,363.299187,121.6527267,120.5528455,119.8325203,46.12445545,85.12195122
1135,278,1316,2012,159.1582734,32.87461334,215.881295,418.9532374,94.55306978,113.0935252,131.0251799,28.18881821,85.47482014
1136,532,1464,2009,104.5263158,24.79804043,204.9323308,265.5150376,73.96541768,113.3947368,70.69360902,14.99912479,86.9924812
1137,227,1813,2009,80.86343612,19.97529077,183.5903084,238.2731278,51.75782041,121,66.75770925,16.02537728,85.05726872
1138,317,1772,2013,127.3533123,37.38824821,190.1135647,415.9716088,176.1056999,121,140.6466877,54.26646717,83.67823344
1139,319,1308,2017,147.5360502,35.5973877,215.4545455,456.1097179,174.4599318,112.476489,129.6833856,40.92695679,82.52664577
1140,431,1332,2013,152.5591647,41.05034462,215,480.4779582,185.6519721,113.6102088,125.6473318,46.43245643,83.63805104
1141,273,1106,2020.5,125.4652015,27.31097599,219,315.4688645,77.69406408,120.96337,75.65201465,17.86859114,91.0989011
1142,177,956,2021,99.61016949,21.09773007,223.0451977,234.3107345,40.82208554,106.7288136,82.68926554,14.84960774,82.15819209
1143,315,969,2023,95.32380952,24.33098281,221.7015873,242.0952381,48.35488313,118.8253968,68.8952381,15.39103292,84.32698413
1144,298,1114,2023,111.0167785,24.8547915,219,285.8288591,80.79204448,122,73.97986577,20.95095115,91
1145,771,1200,2003,151.4396887,40.95515358,218,356.9533074,116.7003729,122,132.9805447,40.1673562,76
1146,376,1369,2037,107.2367021,29.21697833,215,424.2819149,162.1130973,112.8723404,73.43351064,20.35435008,87
1147,313,1764,2035,84.8913738,21.35132755,186.9936102,247.5814696,50.57617296,121,92.68370607,21.79711864,76
1148,355,1027,2039,145.771831,37.96298072,217.4901408,422.6056338,142.3241187,120,128.1549296,43.81304913,88.42253521
1149,228,1826,2040,92.40350877,24.3135608,182,350.7850877,109.240237,121,95.69298246,26.9766181,86
1150,254,1153,2041,97.1023622,24.69732496,218,274.2362205,85.76219135,122,71.34645669,19.49698586,87
1151,263,1224,2041,168.8250951,65.22509335,218,484.3536122,211.105886,122,182.391635,78.15141551,76
1152,289,1279,2041,144.1107266,46.7727387,215,446.4913495,196.3398965,121.1903114,150.3944637,57.11863358,77
1153,160,1363,2041,82.66875,22.97926927,213.95,309,52.09920387,112,64.18125,13.58776358,87
1154,97,1846,2044,103.8659794,26.93496367,174.8041237,423.0721649,100.3611445,121,111.2164948,28.65245292,86
1155,29,2023,2045,112.1724138,29.1634176,155.1724138,426.5172414,68.80179643,104.2068966,144.9310345,31.21919171,89
1156,618,1966,64,342.9983819,45.33983363,179.6262136,121.9644013,126.6948823,115.4789644,98.60841424,39.24141373,91.10355987
1157,379,1998,72,359.2744063,56.45946971,176.4986807,152.2770449,107.5079111,120,132.2823219,53.71034384,95.90765172
1158,93,1978,82,197.5053763,19.87547724,179,99.13978495,24.82969105,118.0107527,82.44086022,15.82819606,89.70967742
1159,178,1798,83,223.4606742,29.49004407,204,110.4662921,44.60854373,115,100.7696629,24.56624345,89
1160,226,1819,86,176.0442478,24.91353307,203.6725664,104.0176991,28.21690254,115,80.24336283,19.59746186,89
1161,283,2029,87,164.3957597,54.26923958,176.0671378,177.9540636,33.02844652,120,135.95053,43.00170322,96
1162,380,1768,105,606.0342105,94.83191904,204,216.1973684,223.7400758,115,210.1184211,102.7064068,89
1163,202,1806,107.5,216.5693069,24.95749453,204,106.539604,41.16521316,115,87.66831683,18.6273721,89
1164,810,1982,87,241.7617284,41.27729091,183.6641975,123.8691358,68.836786,119.7444444,108.5358025,33.75058415,90
1165,645,1774,115,337.3333333,41.4806026,209.2604651,155.8496124,73.38862493,118.2651163,132.9705426,40.75461412,89
1166,206,1819,119,235.5145631,28.96959955,204.4951456,115.776699,45.65359796,115,101.2912621,23.32762669,89
1167,311,839,123,826.9614148,95.91658472,226,382.8424437,147.6514372,111,313.8424437,82.27776088,87
1168,406,1820,131,212.9926108,22.11955663,206.091133,108.3866995,34.88198721,115,84.99014778,15.4125138,89
1169,391,1747,141.5,419.9386189,39.33824744,215.5626598,141.1227621,117.2680529,127,132.3503836,34.10913846,89
1170,192,1945,140,286.15625,39.53866682,191,160.1145833,42.80892115,115,126.5104167,32.75068275,90
1171,536,1770.5,129,672.4458955,83.52302148,215.1529851,272.6679104,205.8905454,127,253.9664179,96.00772356,89
1172,339,839,153,1903.20944,291.3038503,226,706.8318584,689.5244226,111,579.1858407,260.6254726,87
1173,315,839,154,1743.95873,236.7976883,226,614.2063492,556.6165717,111,542.3333333,253.5747355,87
1174,192,1750,156,651.734375,72.24258554,216,244.84375,132.6884209,128.8645833,236.6302083,63.67599368,89
1175,628,1805,159,216.8757962,45.58583413,213.0015924,153.0175159,57.21846425,126.2261146,130.4538217,39.02482874,89
1176,380,1857,169,505.6,61.38821869,201,176.7921053,177.8998206,114,160.3342105,66.52054566,92.30789474
1177,1144,1753.5,177.5,641.2263986,58.66927975,216,247.1127622,140.9056458,138.8583916,217.1748252,52.82734911,89
1178,250,1963,178,266.144,33.79678486,189.68,125.668,73.88199687,115,104.344,33.7629592,90
1179,544,1761.5,183,588.7573529,112.7065956,216,340.3768382,200.465122,136.8658088,252.2536765,95.52079785,89.03676471
1180,757,1731.5,189,611.0449141,97.05489885,216,236.1030383,210.1398957,139.3870542,203.1056803,81.50161119,89
1181,345,1678,190,251.3391304,55.04223001,215.7043478,179.0637681,71.54327284,135.6405797,145.2086957,48.65758903,82.59710145
1182,231,1698,197,234.1774892,26.88428053,216,122.974026,37.24686873,140,97.84848485,18.34093746,87.23376623
1183,384,1775,198,409.90625,71.5524146,216,238.5807292,129.443281,140,184.9427083,77.74432119,92.01041667
1184,477,1739,211.5,1163.454927,173.1364153,216.2893082,394.1656184,513.0958399,140,365.802935,186.0757248,88.60587002
1185,357,1372,211,292.8207283,31.14083615,230.4985994,109.9663866,78.06707226,123.0448179,62.88795518,14.0258107,88
1186,317,1588,212,262.3123028,45.33228114,218.9274448,156.4700315,75.6199291,125,121.6403785,38.65937762,84
1187,341,1751,203,592.7595308,75.44757132,216,292.7360704,162.9177191,140,241.4046921,85.97246742,88.85337243
1188,232,1148,219.5,247.7241379,25.79185548,235.8362069,150.1637931,45.18381624,124,96.55603448,20.40130625,95
1189,799,1845,220,201.2590738,62.07062801,211.5093867,183.8222778,52.34691695,116.2077597,145.4831039,52.45310021,93
1190,310,1622,228,1066.835484,177.257792,218.1,381.7483871,446.4463373,125,348.6258065,197.3091195,84
1191,173,1126,223,538.2080925,76.56631543,237.0924855,261.1098266,120.5810667,124,192.3352601,61.93819852,95
1192,599,1690,223,392.3989983,36.71172002,216.3005008,165.6227045,134.1290102,140,122.5442404,28.55325886,83.94991653
1193,322,1883,222,328.0310559,35.71197144,209.3850932,122.2857143,100.6825258,109,102.1304348,36.57376457,93
1194,411,2027,228,323.7080292,42.65709787,192,137.0608273,111.4305314,126.2335766,125.2530414,42.81530624,90
1195,224,1725,230,477.4464286,42.52951268,221.9732143,186.1964286,93.33332323,140,167.625,33.01599694,87
1196,352,1313,231,852.1335227,102.0166172,234,321.9886364,277.5804328,126,292.1107955,109.9276721,87
1197,250,1563,236,496.884,65.91458377,224.968,214.476,146.6991791,125,188.872,74.72686285,84
1198,458,1634,221,398.4148472,32.66209869,218.8122271,152.128821,118.303352,125,122.5786026,27.97168271,84
1199,147,1556.5,240.5,295.462585,37.42351938,229,166.6394558,57.56631341,125.5306122,140.7482993,27.49790616,84
1200,335,1353,243,931.838806,116.6028587,234,328.0298507,344.680175,126,284.1074627,124.746067,83.0358209
1201,346,1716,243.5,633.933526,128.3698252,222,260.5317919,232.0596592,140,221.7080925,109.1712591,87
1202,988,1739,245,1000.612348,191.1463257,222,347.8805668,448.302163,140,311.4433198,189.7656098,87.2611336
1203,333,1963,246,243.8108108,32.00410823,197.7207207,138.5765766,58.45549953,117.7117117,123.8408408,36.6753325,78.33333333
1204,51,1838,247,166.3137255,26.95285645,212,153.0588235,22.35754029,129,116.2352941,17.41331472,93
1205,424,1111,248,656.7735849,155.2196336,239,393.2004717,217.3247087,124,279.7712264,117.7964026,95
1206,125,1945,253,185.032,26.16547343,201,129.584,25.02126064,116,117.704,17.38511785,77
1207,259,1311,253.5,266.5019305,33.87554314,234,182.8301158,53.72225258,126,132.6718147,30.42980894,86.89189189
1208,270,1578,254,313.2851852,63.65140893,226.6407407,192.6666667,98.95331483,125.0814815,146.0851852,55.01709909,84
1209,342,1664,257,302.0146199,42.51864848,219.7894737,148.9824561,120.9426675,132.5116959,116.9035088,40.42914282,87
1210,1074,1148,261,417.5968343,45.73723314,239,222.9664804,85.8259603,124,149.7858473,35.88602576,95
1211,361,1530,263,463.7783934,69.93173,234.8947368,201.3074792,149.6587625,126.0554017,178.4099723,63.16669578,84.35734072
1212,76,1294,264,227.4210526,34.07406793,234,197.6052632,28.27496568,126,149.3026316,19.02280718,87
1213,524,1542,264,662.0477099,100.9424878,233.4351145,270.3912214,222.7085647,126,233.8568702,107.7190974,84
1214,100,1855,264,145.62,27.79908254,212,150.83,24.42708383,129,106.6,23.91145282,93
1215,361,1818,267,462.2132964,81.61520803,221,202.6398892,171.2705347,130.4293629,179.1966759,81.23089581,93
1216,196,1824,267,261.8928571,39.73096963,220.8622449,160.3010204,69.66442457,129,129.3214286,42.22107567,93
1217,223,1958,270,215.4573991,30.15550065,201,126.9596413,59.08290653,119.7219731,116.2690583,29.70484358,75.73542601
1218,83,1276,282,212.746988,22.65652773,235.3373494,127.7831325,24.71586998,126,99.14457831,15.39966149,83.28915663
1219,264,1753.5,286,631.7159091,73.03326317,222.1590909,256.6893939,226.2808552,140,228.6325758,92.04849441,87
1220,272,1464,284,414.4264706,43.7038398,239,162.2352941,123.4474436,140,135.9007353,40.93421596,89
1221,274,1866,284,297,60.05281002,212.5036496,175.9343066,99.0046064,129,141.8686131,56.41893501,93
1222,325,1988,284,421.8738462,68.21283685,201,182.48,151.8106747,130.5169231,189.8984615,78.18041909,75.32307692
1223,705,1381,286,511.5404255,94.08158151,234.448227,217.3489362,194.3701333,126,171.8397163,96.24637602,89
1224,156,1498,286,174.3717949,26.51730945,239,107.9935897,36.04517201,140,81.51282051,17.45426731,89
1225,120,1442,288,244.3,24.17880985,239,112.4166667,26.6750127,140,71.7,11.51148495,89
1226,391,1781,289,455.1381074,45.89007743,224,149.1457801,165.1762892,139.9948849,103.2225064,38.11338152,91.23529412
1227,389,2021,293,1417.449871,213.2418846,197.0282776,420.1208226,602.5417645,133,470.2287918,256.7508351,81.59897172
1228,504,1140,296,339.9484127,49.43156751,239,203.734127,70.60058542,124,133.843254,34.34668927,95
1229,160,1337,296,231.675,36.84616797,235.2875,164.2875,42.41136521,126,113.30625,21.35768958,89
1230,526,1726,299,735.9942966,139.4754338,222.1368821,290.5228137,253.4253529,140,256.7585551,145.489704,87
1231,344,1738,300,1013.226744,136.1221368,222.9651163,349.994186,426.7899857,140,330.0843023,163.677477,87
1232,282,1355,310,606.8971631,85.226856,238.2695035,284.5212766,167.6324357,126,235.035461,79.3609181,88.53191489
1233,444,1706,310,424.8018018,48.8005575,225.963964,173.7274775,118.6015063,135.75,146.6734234,45.93767606,87
1234,312,1836,303,341.6891026,53.59874331,224,158.1634615,111.0275717,129,135.1762821,58.27651418,93
1235,188,1303.5,303.5,143.6648936,38.43412865,234.462766,186.3989362,27.31690514,126,127.9414894,25.055698,89
1236,291,1462,305,264.2817869,40.03327269,239,162.3505155,60.97175416,140,119.9450172,29.42184974,89
1237,279,1435,307,373.390681,77.30690257,239,199.2724014,110.9913539,140,159.5519713,61.74521204,89
1238,229,1867,311,151.3755459,34.92621613,222.7423581,155.1528384,30.63850512,129,125.3842795,30.7772261,93
1239,169,1965,307,235.0532544,28.18356985,204.5502959,114.8402367,46.44854557,120.8816568,114.4911243,18.20816089,74.16568047
1240,243,1620,315,364.0164609,54.18878336,231.5144033,174.7407407,113.5752915,125,150.3415638,56.10780099,87
1241,16,1713,315,261.75,26.23229562,226,129,23.79495745,135.5,91.875,14.65548816,87
1242,238,1867,312,216.2268908,37.31991543,224,158.0168067,32.51755436,129,115.6302521,28.9187325,92.17647059
1243,249,1544,319,542.3293173,55.62040384,239,228.1084337,147.9470671,127.4658635,184.5983936,62.41064061,84
1244,290,1812,322,584.2517241,76.87032214,224,204.0448276,191.3904018,129,195.3965517,74.93044979,86.98965517
1245,349,1354,320,801.8538682,81.45652934,242,278.6246418,258.213277,126,236.3581662,86.1521347,89
1246,672,1478,329,330.6755952,53.33720704,239,201.7455357,101.8152917,140,155.2261905,49.86759845,88.11607143
1247,547,1546,329,1116.372943,181.0921793,239,435.464351,467.0462126,138.1681901,396.9798903,188.0976131,85.10420475
1248,356,1999,323,776.5730337,116.9524116,200.4775281,284.5814607,283.8963067,133,284.8426966,132.1316372,89.6011236
1249,542,1676,325,766.5166052,109.4130421,226,276.8062731,313.0466158,122.2380074,224.1254613,98.84044414,87
1250,299,1819,327,887.7090301,104.5041268,224,307.3244147,312.9353005,129,289.8996656,125.7355405,86.2909699
1251,382,1897,327,370.8115183,45.81954144,222.3586387,132.0890052,125.4427584,126.908377,119.1282723,43.60484438,87.01308901
1252,241,1213,333,495.6431535,71.20361973,242.7925311,252.6431535,141.8219146,120.9045643,217.2157676,80.99322966,87.84232365
1253,266,1477,328,201.9511278,87.42210825,239,270.3646617,46.76889648,140,193.4135338,68.35049823,89
1254,357,1556,336,636.3081232,74.22956483,239,241.2044818,214.3447954,127.1484594,202.1120448,77.53117384,87.33893557
1255,242,1942,338,261.7396694,30.6892578,213,128.5743802,63.81985146,126.1487603,107.6694215,28.43494094,92
1256,345,1209,335,483.4,51.3442245,241.6028986,188.1623188,132.2251735,120.6202899,141.1826087,44.31190636,91.88695652
1257,383,1430,340,615.3185379,109.225276,239,313.6057441,209.4937999,140,241.5039164,105.427573,89.15665796
1258,393,1649,339,189.4452926,26.54249102,233.0610687,104.6310433,45.40888707,120.1832061,74.42748092,15.28155678,87
1259,339,1931,339,415.6047198,64.72132754,216.4542773,176.8230088,145.9777181,127,156.5899705,64.66902549,90.78761062
1260,267,1424,341,527.6966292,68.16583271,239,218.4681648,170.799914,140,190.4307116,60.56430958,89
1261,223,1489,343,264.0493274,30.94040546,239,155.426009,54.50028752,140,115.9686099,24.82685812,90.88340807
1262,345,1305,343,362.4695652,38.76505176,247.2,149.1536232,109.11912,125.657971,114.2869565,37.39265999,91.15942029
1263,476,1527,351,283.1155462,43.9574546,239,181.1806723,82.92419677,139.6029412,135.7794118,40.1543296,92
1264,315,1610,354,302.9047619,33.85345887,236,132.9746032,84.76083143,125,111.3269841,30.24535131,84.00952381
1265,1277,1841,354,201.1511355,111.1034989,224,354.3907596,55.60706462,128.045419,256.4651527,90.51147635,86.54267815
1266,149,1760,355,210.8389262,26.41768992,224.8724832,138.5771812,35.34655974,125,103.2885906,18.17159028,87
1267,288,1888,358,192.3402778,26.64139314,224,109.71875,47.69095681,127,79.44791667,21.23316868,91.53472222
1268,33,1783,358.5,216.969697,21.78371647,224,106.6969697,25.01185325,124.8484848,76,9.280355597,87
1269,407,1429,357.5,773.1130221,102.0277626,239,291.4914005,303.480844,139.965602,232.3857494,105.1484575,93.69287469
1270,161,1495,364,212.242236,31.00600398,239,162.4347826,46.66995506,140,105.1552795,19.20987995,93.91925466
1271,391,1646,364,188.9974425,25.92351806,236,107.370844,47.32774427,124.5984655,77.02557545,16.37820192,87.23017903
1272,209,1235,366,169.0095694,24.80685975,245,115.84689,24.6966189,124,81.27272727,14.11550132,89
1273,389,1696,367,466.5321337,65.10413479,227.7326478,191.2390746,150.7176719,124.4421594,154.4087404,69.07429159,87
1274,344,1506,369,392.5494186,40.20426015,239,161.7790698,127.1936972,140,98.50290698,33.73486042,93.2877907
1275,243,2039,369,178.4156379,24.6583022,209.2139918,103.7942387,30.88816274,127.5925926,87.20987654,18.65589844,95
1276,144,1819,374,233.8194444,41.7265857,224,200.3958333,45.62658604,125.0347222,167.5694444,32.53027697,81.05555556
1277,372,1589,376,534.7688172,67.59814812,237.1989247,206.4112903,192.8536456,125,175.8655914,67.51214884,88.36827957
1278,306,1913,377,191.3235294,30.67906004,222.0490196,127.7745098,37.24332796,127,95.16666667,21.17007631,94
1279,486,1461,401,415,108.7016855,239.9506173,259.5164609,133.761397,138.4876543,188.2119342,92.83313009,94
1280,232,1516,375,307.2241379,30.58518189,239.1939655,146.5344828,58.7832008,133.1982759,101.3836207,23.31590485,92.97844828
1281,511,1342,397,866.369863,134.7136246,248,352.5596869,281.3891141,127,286.2837573,122.8850081,98
1282,152,1709,388,261.1513158,23.06034562,228,123.0921053,33.16600028,125,74.25,11.57769607,87
1283,359,1155.5,397,504.0278552,52.21062545,246,196.6657382,138.0280892,121.1532033,157.1587744,49.77014064,96
1284,418,1375,390,1177.856459,232.83272,248,489.5980861,486.8972321,127,408.3923445,215.2029752,98
1285,260,1970,390,299.3076923,42.15191951,207.7769231,136.4153846,86.79998275,126.1153846,102.0346154,31.81053275,94.34615385
1286,349,1412,392,326.9111748,40.13704149,245.730659,161.2893983,93.26556827,131,129.4126074,40.49700516,94.1260745
1287,437,1859,392,553.5034325,65.19346738,224,184.208238,232.1938116,127,139.5560641,65.27840653,93.84668192
1288,307,1538,396,354.6775244,35.47819779,247.6677524,146.009772,68.32455886,131,117.4136808,28.31155233,92.69381107
1289,435,1931,399,386.016092,59.8980365,219.8597701,171.2183908,122.7150317,127,137.5402299,58.07015553,94
1290,167,2008,401,117.4850299,38.64788537,211,192.0598802,28.0931875,130.0718563,132.3592814,32.59189447,95
1291,517,1622,404,306.6092843,35.34308574,236.0464217,147.5222437,79.51611259,125,113.4158607,31.1278182,92
1292,323,1164,413,515.5170279,54.25742051,246,224.2198142,136.5065541,126.7089783,168.4117647,50.52071205,96
1293,485,1473,406,418.6845361,68.963104,245.6082474,198.8824742,145.4883536,131,147.7051546,70.85010421,94
1294,165,1908,406,244.3090909,29.18711837,221.9030303,136.6848485,37.67521961,127,104.830303,21.72180658,94
1295,440,1341,397,539.7772727,68.4201599,248,245.775,153.6585732,127.7636364,182.0522727,61.39969129,98
1296,652,1985,411,379.1196319,79.72661888,210.1303681,199.797546,95.029502,127.3588957,163.8819018,62.98164835,95
1297,294,1265,416,698.5,83.04789524,248,252.9217687,248.8810557,124,201.0510204,86.89671078,94
1298,662,1173,420,762.5845921,93.02828925,246,310.6450151,267.8670295,134,237.8942598,96.50093552,96
1299,272,1883,417,198.8676471,27.69409448,224,105.4375,39.3329639,127,72.73897059,16.40160946,94
1300,570,1440,418,466.8368421,75.20543527,242,221.854386,140.0754619,131,166.1105263,75.88148697,94
1301,370,1307,421,598.8486486,87.73696569,248,252.872973,220.820394,132.7189189,204.8891892,89.67496949,98
1302,268,1724,421,384.0708955,46.86874351,228,168.8544776,119.4697971,125,146.0261194,50.48835729,80
1303,98,1923,421,291.6530612,28.58627008,220,123.0204082,46.68585561,127,85.90816327,15.59347388,94
1304,425,1375,426,1111.195294,132.5810759,248,382.8352941,425.3304897,127.0494118,319.08,148.7657656,98
1305,106,1537,426,382.754717,46.66766621,249,219.4811321,63.76591287,131,163.1792453,38.43604389,92.96226415
1306,275,1627,428,325.3345455,42.08033458,236.9236364,173.5018182,83.90529989,125,127.1672727,40.50233414,92
1307,621,2037,432,339.6618357,52.58369381,217,137.2479871,120.0956271,132,125.6859903,48.53335681,95
