Mask Number,Area (px^2),Center X (px),Center Y (px),DAPI - Clean Intensity (Magnitude/px^2),DAPI - Clean Standard Deviation (Magnitude),DAPI - Clean Background Intensity (Magnitude/px^2),FITC - Clean Intensity (Magnitude/px^2),FITC - Clean Standard Deviation (Magnitude),FITC - Clean Background Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Standard Deviation (Magnitude),Alexa 594 Clean (620-60) Background Intensity (Magnitude/px^2)
202,266,507.5,903.0,1998.3872180451128,468.71172746011683,257.0,2074.8909774436092,494.308901352203,99.0,2820.9624060150377,642.4307954038682,126.0
203,155,129.5,908.5,465.94193548387096,83.6808438031441,252.63225806451612,533.2903225806451,95.96278822502623,110.0,719.9225806451612,110.89503258954976,135.16774193548386
204,170,502.5,910.5,1303.4411764705883,235.35582920718787,257.0,1133.2117647058824,282.1274249066215,99.0,1523.0882352941176,248.25277817701647,126.0
205,124,1308.0,926.0,3131.8548387096776,575.1035070294172,290.0,4853.330645161291,599.2676794000857,114.0,4775.782258064516,680.9743445197084,145.0
206,151,1667.0,930.0,3847.3973509933776,620.1195807204733,254.0,4273.900662251655,646.7242560779351,101.0,6012.039735099338,593.6726694152223,126.0
207,232,407.0,931.5,1061.853448275862,279.26495214142324,270.0,1464.3060344827586,494.9879497923338,110.0,1687.1896551724137,430.09074676780926,133.0
208,259,377.0,934.5,1055.3127413127413,242.14848788680652,270.0,1538.092664092664,454.61064257375733,110.0,1692.3359073359072,418.7137732845959,133.0
209,304,947.5,933.0,594.1480263157895,130.89862475629147,274.0263157894737,569.9407894736842,135.62563664081418,99.0,716.2796052631579,139.51683756995158,125.0
210,163,986.0,979.0,1058.239263803681,191.3651681593069,283.0,1289.2269938650306,294.95084965342573,102.0,1529.723926380368,320.4686053525168,125.0
211,264,551.5,979.0,873.5454545454545,333.8221302671025,264.0,803.8295454545455,203.13221573771855,100.63636363636364,1047.5189393939395,205.74832262623593,120.36363636363636
212,408,87.5,987.5,1102.1299019607843,303.71670701638203,237.0,1792.7671568627452,517.500828804193,107.0,1917.7401960784314,562.785701314357,131.0
213,86,2.5,993.0,1129.6860465116279,309.3575605567089,235.0,1585.2441860465117,426.76525951687546,107.0,1985.6627906976744,432.2744664722691,134.0
214,270,964.5,993.0,2047.7481481481482,495.8228670775521,283.0,2160.274074074074,550.5542314603347,102.0,2871.766666666667,667.4578089780654,125.0
215,209,151.0,994.5,453.7607655502392,69.37662119649444,237.45454545454547,241.2200956937799,38.08340262844208,107.0,502.1387559808612,64.8007662613673,130.10526315789474
216,205,543.0,994.5,1084.2146341463415,363.1269868907039,264.0,764.7560975609756,217.5377114577262,102.0,1249.5658536585365,282.5837578504128,120.0
217,184,830.5,994.5,4366.652173913043,846.5354392703259,285.0,4116.826086956522,633.6043327371527,109.0,5768.271739130435,876.5819373951588,134.0
218,187,452.5,1005.5,222.6096256684492,35.22481580908343,254.0,297.0053475935829,39.34510904366767,98.0,327.2566844919786,45.50574105009389,125.0
219,206,1550.0,1014.0,4290.417475728155,960.0117633859766,285.0,4735.334951456311,890.0053929361126,112.0,6419.0291262135925,1172.2110436499245,145.0
220,200,560.5,1017.5,963.865,230.61052196115418,264.0,957.135,248.76435697564787,102.0,1332.55,308.39051712929887,121.57
221,273,940.5,1017.5,2571.5054945054944,700.7412363351979,283.0,2800.0805860805863,784.7547392879824,102.0,3254.7179487179487,781.957318119399,129.0
222,208,486.5,1024.5,364.63461538461536,89.80930497311924,255.37980769230768,164.18269230769232,38.43213842884686,100.34134615384616,390.75961538461536,84.53613070764733,125.0
223,92,1568.5,1029.5,2254.8695652173915,306.6653764765097,285.0,2817.771739130435,333.69905186338843,112.0,3409.586956521739,388.74077218612683,145.0
224,145,1587.0,1039.0,2913.2413793103447,474.4466115009686,285.0,3129.5310344827585,578.2041649122215,112.0,4372.365517241379,756.8070979614977,145.0
225,226,873.0,1040.5,1563.0088495575221,359.6774974106101,285.0,2391.783185840708,640.1931943687213,109.0,2416.8053097345132,572.5207863616181,134.0
226,229,107.0,1047.0,1197.3668122270742,255.28974927858596,243.1528384279476,1523.4454148471616,359.50204698734984,107.0,1731.7423580786026,400.3831049106891,130.0
227,244,458.5,1051.5,524.3811475409836,158.68919791884477,254.0,510.094262295082,178.9956988697127,99.90573770491804,723.4795081967213,200.47520599897953,125.0
228,347,767.0,1055.0,1254.5244956772335,312.61866436846395,281.0,1048.5561959654178,260.8682016913821,103.0,1570.7665706051873,354.6449176395586,120.12680115273776
229,433,793.5,1065.5,1847.9353348729792,636.3667708994851,281.0,1851.2494226327944,444.1590083307763,103.0,2483.3348729792147,612.4094990649214,120.94919168591224
230,618,121.0,1066.5,964.1310679611651,228.7047256025946,257.9482200647249,1855.8802588996764,420.7736240415665,107.0,1598.6844660194174,333.3905032653789,132.83656957928804
231,220,747.5,1067.5,421.8590909090909,72.33586780331926,281.0,403.3772727272727,75.47516711459147,103.0,593.1363636363636,98.83531593622895,121.0
232,170,726.5,1097.5,999.8176470588236,213.64882078225898,280.45882352941175,800.6823529411764,204.8226949659855,103.0,1282.2235294117647,293.08055222750363,126.0
233,204,4.5,1099.0,1544.2156862745098,406.45811537682994,220.2058823529412,2107.225490196078,550.8298514590318,100.0,2731.2598039215686,677.2903097612668,134.0
234,353,1701.0,1116.5,769.5127478753541,132.62374359608108,258.2691218130312,1033.614730878187,173.4741892266377,97.0,1426.9376770538245,254.4626056923195,120.33711048158641
235,107,468.5,1111.5,182.8785046728972,40.088748310955395,261.7570093457944,318.7943925233645,62.84823563932838,104.0,302.98130841121497,57.67671472018338,121.44859813084112
236,138,648.0,1114.0,5558.057971014493,593.8900555445305,271.0,5778.376811594203,567.0881598695319,101.0,7629.0,696.8204326284257,128.0
237,242,512.5,1118.5,632.4545454545455,143.3304223063136,257.02479338842977,751.5123966942149,144.6290212495162,103.0,868.6157024793389,172.67597627190267,121.0
238,228,1768.5,1129.0,467.7938596491228,150.18536727533674,261.0,546.1535087719299,174.33308575653788,96.97368421052632,777.3771929824561,203.24163221016394,127.0
239,168,1699.5,1116.5,1044.3095238095239,300.89312070633093,258.67857142857144,1530.1190476190477,467.4564350577838,97.0,1836.7380952380952,497.2804391756921,118.5952380952381
240,192,156.5,1129.0,851.75,169.21067138008917,266.234375,676.515625,127.17778200714362,114.984375,1053.1510416666667,162.5778044875691,142.63541666666666
241,267,1729.5,1129.0,1154.8389513108614,314.1494668142032,261.0,1490.5056179775281,375.9851757874619,97.0,1959.8576779026216,582.4660969570348,127.0
242,414,505.5,1123.5,875.4516908212561,257.537587626967,261.3478260869565,911.5652173913044,276.2254392974801,103.5,1311.0,394.8029820975564,121.0
243,293,1775.5,1134.5,519.160409556314,112.51638329337085,258.93174061433444,682.8225255972696,139.83876198634445,95.6382252559727,817.1467576791808,183.35504043842747,127.0
244,326,1725.5,1134.5,903.920245398773,262.21199835470986,261.0,1149.20245398773,318.24810175534776,97.0,1549.1503067484662,470.7348351574104,127.0
245,360,1766.5,1141.5,1034.486111111111,269.98705184343083,261.0,1804.8527777777779,558.9143953997071,97.0,1679.8,433.06606442434247,127.0
246,198,101.5,1145.0,674.3888888888889,142.98207362622284,246.33333333333334,1011.9191919191919,252.02750139064528,116.94949494949495,1183.1262626262626,275.40097065319617,134.97979797979798
247,241,350.5,1152.0,560.4813278008298,193.8821180293917,251.0,649.298755186722,208.85906820974756,102.0,946.6016597510373,316.6948041841445,122.0539419087137
248,378,1344.5,1152.0,1320.9232804232804,405.68290257375816,259.0,1553.436507936508,481.0379939890221,95.0,2102.2195767195767,640.1327878971163,121.0
249,204,68.0,1153.5,1000.7941176470588,231.21290119609074,242.98039215686273,1022.8186274509804,283.396711353517,117.0,1676.3431372549019,360.2514993175635,135.0
250,225,353.5,1151.5,1178.151111111111,279.8649296521563,251.0,1401.111111111111,414.7769205840731,102.0,1679.16,432.48776943895865,119.28888888888889
251,258,380.5,1159.0,479.57751937984494,88.95740574793285,251.0,421.50387596899225,101.54756789421248,102.0,628.8410852713179,131.01139767591434,123.78682170542636
252,307,1748.5,1160.5,1428.2410423452768,514.6108948334296,261.0,1962.6807817589577,668.8074322455145,97.0,2204.4951140065145,659.7658347288038,127.0
253,317,87.5,1164.5,1168.7160883280758,294.23336583307565,245.0,1312.6056782334385,392.5167000792112,117.0,1764.6498422712934,445.09856728200566,135.0
254,241,454.5,1173.5,1450.929460580913,327.9244183804014,264.0,1954.1659751037344,492.14489465754156,103.94190871369294,2257.697095435685,550.2734808255452,118.0
255,194,1720.5,1173.5,596.7783505154639,141.2786074303974,261.0,1190.5257731958764,299.00108627121745,97.0,933.8865979381443,211.59818095188905,127.0
256,73,73.5,1183.5,455.94520547945206,54.506597564718625,245.0,756.931506849315,81.46443136034608,117.0,767.9589041095891,84.90442966394697,135.0
257,136,108.5,1185.5,333.54411764705884,55.332646267094354,245.0,553.4485294117648,81.10987699392403,117.0,544.5588235294117,85.42467027702827,135.0
258,180,643.5,1187.5,574.1333333333333,108.89595259521867,267.3888888888889,814.6055555555556,168.67811722785268,97.0,841.3222222222222,173.8758516698534,125.0
259,282,1833.5,1187.5,537.0460992907801,127.11899881675886,242.82269503546098,389.00354609929076,102.27819498248432,90.06382978723404,652.2695035460993,137.93207774196432,118.0
260,240,433.5,1190.5,1265.6333333333334,347.9702515379289,264.0,2465.9166666666665,797.1686568747464,101.9375,2819.2833333333333,862.7686210363179,118.0
261,273,91.0,1198.0,820.1135531135532,184.58653597748466,245.0,984.8205128205128,206.89698172826368,117.0,1232.0586080586081,241.7993293417378,139.28571428571428
262,250,1787.5,1199.5,378.988,105.11659168461253,246.204,543.012,122.61021538054108,93.72,621.748,145.36307022328242,115.0
263,320,34.5,1201.5,1319.971875,327.2235474262263,245.0,1739.746875,436.00121687757945,117.0,2115.7875,454.04056945908894,137.515625
264,301,25.5,1205.0,1087.2392026578073,254.20618126112146,245.0,2010.4053156146178,462.3553847835195,114.33222591362126,1853.7873754152824,353.1208593481204,138.0
265,269,1817.5,1208.5,854.2639405204461,229.16856746566503,242.3271375464684,866.2342007434944,246.5814043580707,90.0,1297.3048327137546,341.95017422961257,115.02230483271376
266,315,89.5,1222.5,1087.4666666666667,263.089885586826,245.0,1558.025396825397,420.66343490681095,117.0,1820.6222222222223,428.49035115538203,140.0
267,469,99.0,1226.0,1205.1492537313434,215.012291202228,245.0,1366.1556503198294,255.72308924065385,117.0,1949.2110874200425,346.29097030694106,140.0
268,88,205.0,1232.5,5106.840909090909,556.2348980021712,264.0,6979.863636363636,529.287944617728,100.0,8555.863636363636,647.0452946858754,134.0
269,440,75.0,1250.5,1095.2613636363637,346.1632231932363,244.7409090909091,1951.8818181818183,588.9821532861795,115.05227272727272,1986.831818181818,621.6740526086734,140.0
270,284,108.5,1250.5,1165.8450704225352,258.9848569395964,245.0,1639.0774647887324,448.21427507480087,112.91197183098592,1718.0176056338028,368.60520652253257,140.0
271,192,675.5,1258.0,684.640625,148.35852645662874,268.0,671.0625,189.8314663118164,98.0,877.8697916666666,223.87818940220308,122.0
272,218,648.5,1258.0,757.0366972477065,121.61038691127395,268.0,624.6697247706422,158.82083085732066,98.0,1030.3715596330276,194.825585518616,122.0
273,139,1893.0,1272.0,3260.8129496402876,520.748716396107,233.0,4897.863309352518,558.7183729847349,89.0,5747.575539568345,703.2232001665076,103.0
274,326,648.5,1265.0,743.0981595092024,192.16546443021207,267.2147239263804,583.5184049079754,147.52415593147452,98.0,897.8343558282209,219.81671424666317,122.0
275,252,339.5,1280.5,385.2738095238095,74.38620302026672,246.0,367.67857142857144,72.92021957899652,105.0,545.218253968254,107.29088798935727,126.0
276,345,788.5,1279.0,2559.585507246377,638.822626434884,265.0,2665.5188405797103,639.4280650477777,94.0,3784.2521739130434,800.814746928324,119.0
277,43,881.5,1284.5,313.48837209302326,36.351047730379726,259.5813953488372,360.93023255813955,31.412308285915426,99.0,415.69767441860466,33.12065596581322,120.0
278,163,1879.5,1289.5,2735.8282208588957,605.4332556937235,233.0,4184.546012269939,828.5029798887973,89.0,4800.7177914110425,961.4394077015512,103.69938650306749
279,686,1282.5,1300.5,193.99271137026238,63.17138042232846,266.0,267.2040816326531,109.17600755501054,93.0,228.85422740524783,72.2980996685224,117.0
280,210,336.5,1302.0,534.4809523809524,93.56359104088847,246.0,644.7190476190476,134.99197962724278,105.0,716.1190476190476,124.7512361755117,126.0
281,200,472.5,1321.5,908.58,206.67118447539394,256.0,1211.14,348.11645426299975,100.595,1311.465,357.7038706393209,126.99
282,529,1275.5,1328.5,335.95085066162574,67.20359616377084,266.0,380.6275992438563,83.13298989911506,93.0,499.8166351606805,112.2643931314447,117.0
283,105,1326.5,1339.5,177.37142857142857,26.149076003258234,266.0,196.26666666666668,21.943225109475776,93.0,237.36190476190475,22.511588387353118,117.0
284,183,417.5,1341.0,1105.2513661202186,247.7516972714226,252.0,1309.2295081967213,353.82040797911014,101.0,1642.863387978142,352.9752939763482,127.0
285,278,391.0,1344.5,1536.0827338129495,478.4312930355583,251.0,1235.8021582733813,458.95016804248735,101.0,1774.0035971223022,479.4798738690686,127.0
286,242,1934.5,1367.5,601.4876033057851,157.8715332398784,228.0,731.0909090909091,215.28786094561735,89.0,881.1322314049587,149.15690822814273,114.0
287,57,27.5,1362.0,4627.859649122807,981.2123229999796,237.0,5291.9473684210525,815.770044214419,113.0,7356.8421052631575,1474.5241943162753,134.0
288,578,1877.5,1365.5,413.7439446366782,81.4964896353686,227.95847750865053,606.3961937716263,92.93116544312527,88.66089965397924,680.4619377162629,118.85243944310395,114.9515570934256
289,273,1937.5,1369.5,869.8571428571429,262.3563712704887,228.0,1355.6923076923076,407.43455877386964,89.0,1638.1868131868132,413.7437020692148,118.67032967032966
290,272,839.5,1381.5,345.4007352941176,71.08539949664464,260.0,480.75367647058823,107.65498561326872,96.0,456.3125,99.26591142777418,117.0
291,248,1715.5,1388.5,1281.4354838709678,357.9788459118955,242.0,2126.0524193548385,637.6476833575804,94.0,2236.5241935483873,648.0537722442443,116.74596774193549
292,58,38.0,1392.0,1992.2241379310344,256.76776612909975,236.93103448275863,2419.051724137931,377.07728382843595,113.0,3120.362068965517,450.6843022453534,134.0
293,333,189.5,1393.5,542.0990990990991,115.53786905570357,243.7117117117117,497.3063063063063,136.40302566995328,104.12012012012012,752.9459459459459,135.05332533416694,125.0
294,321,1939.5,1390.5,343.85981308411215,84.4292361164956,227.94392523364485,484.68224299065423,96.1626484917781,89.0,536.6292834890966,109.14243681903709,119.0
295,161,1605.5,1401.0,438.55900621118013,87.43789544017066,238.0,706.5403726708074,176.5797976053893,83.6086956521739,872.6335403726708,254.96592148366096,116.09316770186335
296,210,1936.0,1408.0,485.84761904761905,117.71535540705887,227.7,844.1333333333333,207.05984927122714,89.0,921.9,247.80155762569868,119.0
297,107,843.0,1416.5,199.99065420560748,28.797764367861017,260.0,399.8411214953271,51.26220968829387,96.0,191.3177570093458,26.811922907838422,117.0
298,267,101.5,1416.5,1871.5430711610486,426.2113398545466,242.67415730337078,2733.921348314607,765.187684845213,105.0,3238.7153558052432,825.6776582691441,125.56554307116104
299,125,645.5,1425.5,1301.904,169.30000209591674,302.0,1440.824,182.823423712785,114.0,1731.536,179.41178729212547,146.0
300,172,302.5,1429.5,646.5348837209302,102.76552516274471,280.0,942.0988372093024,166.00632905160484,109.93023255813954,944.9941860465116,140.50524941154015,147.74418604651163
301,184,587.0,1432.5,1345.2608695652175,318.3725648436772,282.04347826086956,1345.2119565217392,372.30114972394125,108.90760869565217,1725.5869565217392,339.1296366141284,129.5
302,106,285.5,1434.5,351.0566037735849,47.935041400525364,280.0,730.3679245283018,71.43046241881456,114.33962264150944,452.74528301886795,47.298054187451925,148.0
303,88,1925.5,1434.5,243.9659090909091,43.1984059049321,225.0,365.97727272727275,47.46443974969421,91.86363636363636,411.27272727272725,45.0439701586006,123.0
304,99,560.5,1445.0,1030.1818181818182,144.23014231346556,274.72727272727275,768.1515151515151,129.98943156699107,102.57575757575758,1261.7373737373737,177.47225053906232,123.0
305,64,597.5,1439.5,1121.140625,124.00574323457258,300.171875,1432.46875,140.27682028590402,113.625,1517.03125,115.35988804537418,142.71875
306,196,1706.5,1441.5,572.9030612244898,130.5526155482083,236.20408163265307,974.5969387755102,217.7451952210721,94.0,958.3061224489796,211.2388322965636,117.0
307,241,308.0,1448.5,755.2863070539419,155.35276047345278,290.0,878.1784232365145,172.7492803627175,115.80497925311204,1069.4979253112033,178.37299693996408,148.0
308,220,31.0,1448.5,807.9363636363636,196.51513133894792,238.72727272727272,1273.1545454545455,327.4473344349584,119.0909090909091,1506.85,351.7842066980719,141.0
309,263,553.5,1454.0,1009.1520912547528,204.42897492184093,264.50950570342206,1848.6539923954372,516.5329645684856,103.0,1350.2889733840304,269.92672201845653,123.0
310,140,588.5,1455.5,758.2428571428571,110.9726696166671,290.6714285714286,1461.3285714285714,270.30535471816216,110.9,1090.5928571428572,161.39049103368683,136.59285714285716
311,271,640.0,1465.0,3059.332103321033,605.6442914924659,302.0,3592.4059040590405,719.9519000151209,114.0,4213.1845018450185,871.1837982179404,146.0
312,382,274.5,1464.5,1276.4685863874345,382.4159939763437,287.62303664921467,1771.1989528795812,529.9433359487463,116.0,2257.2251308900522,678.582780214029,148.0
313,139,539.5,1466.5,945.3525179856115,171.7506139182477,262.0,1220.1151079136691,286.6762067624731,103.0,1365.2877697841727,300.37344497065766,123.0
314,183,23.5,1469.5,853.9453551912568,183.55517560680073,248.0,1349.6830601092897,369.2704689207598,121.0,1592.2732240437158,398.10562640286105,141.0
315,331,174.0,1469.5,372.18429003021146,86.55511045795248,244.0,449.5891238670695,104.11733068042972,107.0,622.012084592145,145.45902215485768,130.0
316,290,1070.5,1475.0,728.251724137931,144.59192816011048,271.0,682.3793103448276,104.13170851976804,100.0,1072.9862068965517,157.74832069174082,130.0
317,121,41.5,1476.5,308.702479338843,75.89605222804178,248.0,366.8347107438017,39.18404162994546,121.0,421.93388429752065,62.31903608812617,141.0
318,259,302.5,1475.0,1195.2432432432433,279.6415041369077,290.0,1455.3783783783783,418.434610114348,116.0,1779.6254826254826,467.21007123771255,148.0
319,156,6.5,1478.5,414.1794871794872,78.94199480790594,248.0,674.5128205128206,145.91453473687002,121.0,771.9102564102565,150.43915807137503,141.0
320,158,374.0,1477.0,3625.1518987341774,808.8831348374113,284.0,4149.2594936708865,952.0705172484625,120.0,5102.481012658228,1070.338941028388,148.0
321,365,518.5,1480.5,590.3671232876712,145.1125255448285,262.0,686.8876712328768,151.0708879028641,103.0,900.7917808219178,195.77514417084882,119.04109589041096
322,165,646.0,1478.5,2397.460606060606,356.050121454038,302.0,2000.7333333333333,287.859724758799,114.0,2761.090909090909,431.932523780947,146.0
323,188,331.0,1480.5,1309.723404255319,363.0177557642515,290.0,1212.1755319148936,331.7118878038753,119.96808510638297,1722.9308510638298,331.30408428266236,148.0
324,231,1092.0,1491.0,1815.6753246753246,387.6102179821026,271.0,1542.4632034632034,321.42498913452266,99.19913419913419,1999.3116883116884,302.72142135921905,130.0
325,328,1109.5,1494.5,964.7743902439024,209.28691589481804,271.0,995.530487804878,180.60342022765366,99.0,1288.689024390244,258.1971977126989,130.0
326,348,1897.0,1485.5,1656.287356321839,467.4066759919743,231.0,2462.137931034483,497.4490412530169,101.79597701149426,2871.7385057471265,688.5593346693486,124.0
327,83,22.0,1489.5,306.6144578313253,31.747030329834686,248.0,365.9277108433735,31.265106839277962,121.0,478.2048192771084,45.78336023111789,141.0
328,329,1476.5,1499.0,1801.6717325227964,546.0921718946455,253.0,2077.884498480243,559.4906372800998,96.62006079027356,2621.5258358662613,549.8779577191209,120.0
329,215,211.0,1494.5,313.5348837209302,63.02341533306034,256.0,277.50697674418603,47.70507817631015,115.0,412.12558139534883,62.69752373675655,135.0
330,177,678.5,1496.5,1020.2090395480226,212.99158734902818,286.9039548022599,1105.8079096045199,295.367043124915,110.03389830508475,1389.3728813559321,363.58689243605806,142.66666666666666
331,174,1065.5,1496.5,1023.0344827586207,145.89931980934378,271.0,939.4827586206897,134.18285014587698,100.0,1147.0977011494253,166.5831969244642,130.0
332,314,1485.5,1498.0,1931.4522292993631,649.544686397789,253.0,2076.8821656050955,883.0316690598967,97.0,2757.43949044586,978.2980483506896,120.0
333,194,1936.0,1498.0,1298.118556701031,378.95087158305074,231.0,1969.5824742268042,407.3109032658405,103.0,2632.082474226804,418.26328991588036,124.0
334,118,1042.5,1499.5,760.6101694915254,83.00551252400489,271.0,709.8305084745763,80.80178396574505,100.0,865.4406779661017,60.14193218025209,130.0
335,244,271.0,1508.5,368.84016393442624,83.29388613001365,282.66803278688525,443.78688524590166,88.72301463114182,116.0,543.8237704918033,99.14887634034004,148.0
336,532,1094.0,1501.0,1879.954887218045,562.6878877121432,271.0,2170.6015037593984,622.1410536359126,99.22744360902256,2546.503759398496,666.7429377168206,130.0
337,408,315.5,1501.5,1023.7156862745098,227.6199417582175,290.0,1860.4926470588234,415.2002091822873,118.82843137254902,1502.296568627451,313.0677922487069,148.0
338,259,1353.5,1506.5,1510.2934362934363,409.27305425748074,259.0,1646.7606177606178,525.2835747926101,101.0,2114.976833976834,592.1801915854805,117.0
339,200,8.0,1508.5,353.105,76.39519029691925,248.0,509.79,72.04288156313287,121.0,640.68,111.69919944108325,141.0
340,1033,290.5,1499.5,750.540174249758,187.69392705844476,290.0,962.7705711519845,218.64341395623407,116.0,1126.5227492739593,252.922004621764,148.0
341,270,13.5,1506.5,665.8296296296296,170.93741287038785,248.0,831.0777777777778,237.49716779110864,121.0,1134.625925925926,266.60526784382245,141.0
342,187,46.5,1510.5,409.2139037433155,76.5549013710172,248.0,402.6951871657754,82.82809071275692,119.38502673796792,638.7112299465241,111.03570108852848,141.0
343,125,377.0,1514.0,703.712,97.61443375556377,284.0,1273.176,189.3144705884722,120.0,965.72,154.0656332698461,148.0
344,172,251.5,1517.5,455.8488372093023,88.2326161917662,280.0,595.75,121.8637492932696,115.50581395348837,723.8837209302326,132.26695658257802,142.1918604651163
345,170,1970.5,1518.5,2720.3705882352942,423.85934401464795,231.0,2943.7823529411767,455.6154881690476,103.0,4275.229411764706,668.6141104670371,122.41176470588235
346,506,287.0,1512.5,673.7924901185771,164.5754045569206,283.7351778656126,862.1600790513834,217.80401779016455,115.9209486166008,1057.1501976284585,259.343331386435,146.60671936758894
347,200,1941.0,1523.0,2611.735,569.0603422667086,231.0,3885.9,733.7492074936009,103.0,4820.055,807.4025491393895,124.0
348,242,78.5,1528.0,767.7520661157025,199.99036412437835,227.03719008264463,883.202479338843,263.61945317713656,105.0,1150.8595041322315,261.7346635830167,137.12809917355372
349,313,1021.5,1526.5,1172.255591054313,288.22910643646935,271.0,1597.4920127795526,414.3211478524777,99.90095846645367,1659.2044728434505,417.2775966574736,128.63897763578274
350,258,31.0,1528.0,718.9108527131783,186.57593513225717,248.0,831.7131782945736,223.59822548589878,120.36434108527132,1113.6162790697674,262.6620308641812,141.0
351,228,205.5,1533.5,883.9342105263158,222.1340827490397,248.6315789473684,1427.2894736842106,481.3503898140842,107.96052631578948,1517.2149122807018,428.6061132383421,134.7017543859649
352,244,1328.5,1533.5,551.139344262295,117.84483175593533,259.0,784.5655737704918,146.23567357384226,101.0,893.3688524590164,190.41761342692143,117.0
353,205,1348.0,1533.5,1292.9024390243903,298.89973111183593,259.0,871.5512195121951,206.87315797645797,101.0,1545.409756097561,378.3939070914854,117.0
354,213,1937.0,1529.0,1278.6478873239437,279.95611677301986,231.0,2728.910798122066,310.96752018380573,103.0,2616.3802816901407,347.1268200989313,122.72300469483568
355,319,1047.5,1544.0,1563.3166144200627,420.8182543731429,271.0,2306.35736677116,562.0506458417763,99.30407523510972,2430.9937304075233,617.5200299439299,130.0
356,201,214.5,1551.0,884.2587064676617,202.72602875881137,245.7860696517413,1430.636815920398,511.6240342652123,106.0,1498.7014925373135,405.78875101185497,134.19900497512438
357,712,62.5,1554.5,429.3862359550562,90.4939778953261,227.61376404494382,605.9887640449438,112.58229626341871,105.86797752808988,821.4522471910112,165.28188586540372,137.0
358,169,232.5,1558.0,351.1183431952663,60.735258506160065,246.12426035502958,534.5976331360947,109.72884976411206,106.0,570.9408284023668,77.14370512093554,134.39644970414201
359,247,691.5,1568.0,3380.3765182186235,625.8510692726975,273.0,4545.4453441295545,684.4112329745406,106.0,5141.566801619433,793.8929210623428,126.0
360,89,1723.0,1567.0,3231.820224719101,505.2704847585411,245.0,4469.808988764045,656.4191405650068,101.0,5481.752808988764,757.2977119771866,125.0
361,168,1987.0,1568.5,361.5833333333333,55.875547838991125,209.4702380952381,634.9166666666666,69.62108021554407,95.96428571428571,629.8035714285714,89.33220372239269,116.11904761904762
362,210,212.5,1574.0,334.0857142857143,67.03996013029871,239.12857142857143,544.3761904761905,111.79285528420463,101.78571428571429,464.16190476190474,71.05549065579227,133.98095238095237
363,311,212.5,1575.5,613.1929260450161,142.36332919043733,240.0,589.2893890675241,156.30912254334592,101.61093247588424,827.4372990353697,209.8012002743365,134.0
364,83,747.5,1581.0,507.69879518072287,65.51982290614535,271.8433734939759,588.7590361445783,80.61737244864203,105.62650602409639,663.8915662650602,108.32178935909396,124.0
365,181,1641.0,1581.0,758.6353591160221,226.40028383499146,240.0,583.3149171270718,189.0704608476216,97.0,922.0662983425415,255.77634766442924,117.0
366,465,80.5,1582.5,291.3741935483871,62.618076228217106,227.0,313.4,80.21438945639412,105.0,450.8043010752688,84.19250303719316,137.0
367,235,94.5,1609.5,522.1574468085106,103.5760419792426,226.9744680851064,869.4170212765957,157.2862697415415,105.0468085106383,880.4340425531915,143.55751293440798,134.72340425531914
368,384,509.5,1609.5,803.9869791666666,188.87165945812072,255.39322916666666,1069.8984375,245.21305831097288,101.0,1232.890625,288.61153798776076,128.0
369,248,1489.5,1609.5,612.3185483870968,137.02474487185157,242.0,941.5604838709677,180.12235037390093,97.0,986.5040322580645,198.54978261888658,114.0
370,275,230.5,1609.5,1015.9563636363637,241.49497490928562,240.0,1161.5963636363635,258.5609685147459,101.0,1428.8145454545454,265.1426660579168,134.0
371,434,481.0,1609.5,1593.815668202765,377.04882113378187,255.20506912442397,1650.5852534562212,483.971959529823,101.0,2028.6566820276498,444.20390904115374,128.0
372,240,92.5,1607.5,501.425,118.00745756875278,223.575,881.8375,228.4137831402734,105.34583333333333,902.325,213.87067075111395,131.5875
373,186,207.5,1628.5,1462.8924731182797,388.28413843377115,240.0,1967.8440860215053,591.9962676950215,101.0,2449.44623655914,682.8925124647027,134.0
374,279,1476.5,1628.5,550.8243727598566,127.94814589092456,242.0,828.1397849462365,156.97071106065877,97.0,799.6917562724014,143.9912753531952,114.0
375,167,235.5,1628.5,771.3353293413173,165.95744884956486,240.0,950.8982035928144,232.4512291049805,101.0,1103.6047904191616,235.1514241208635,134.0
376,260,493.5,1632.5,762.876923076923,196.0760436907449,256.0,783.8346153846154,226.4581399390164,101.0,975.3192307692308,219.7606323618623,128.0
377,60,1750.5,1639.5,259.85,41.412282219699854,231.0,560.3,93.35848531151854,92.0,582.4833333333333,92.2910818297778,110.0
378,272,112.0,1649.5,781.0514705882352,217.783037024332,224.0,1280.9301470588234,373.5895377336433,107.0,1498.0514705882354,407.8429771615168,128.0
379,46,29.5,1653.5,332.5217391304348,37.40394461101353,209.0,549.3478260869565,42.33528467487154,108.0,593.8478260869565,44.76653878924618,144.34782608695653
380,473,1731.0,1664.0,1125.8837209302326,371.1436419716171,231.0,2157.887949260042,675.3257171783391,89.78435517970402,1974.1818181818182,479.7279162731433,110.0
381,252,48.5,1676.5,1249.3333333333333,305.1224429295275,223.74603174603175,2076.6468253968255,534.8969054611864,108.0,2253.9523809523807,420.3482308438936,146.1984126984127
